user_id,loan_id,webvisit_id,name,gender,birthday,ssn,city,zip_code,loan_amount,interest,loan_purpose,outcome,timestamp,referrer,campaign_name
83621513,20220637,50342290,Παράσχος-Σπυρίδων Ζορμπάς,F,1970-12-12,863-39-5093,Ηράκλειο,ΤΚ 21371,180000,6.7,home purchase,REJECTED,1528163922,Google,display1
83621513,20220637,50342290,Παράσχος-Σπυρίδων Ζορμπάς,F,1970-12-12,863-39-5093,Ηράκλειο,ΤΚ 21371,180000,6.7,home purchase,REJECTED,1528163922,Facebook,display1
83626365,66553335,,Βάγια Νικολάτου,F,1974-10-22,316-04-3950,Ζάκυνθος,770 75,240000,6.7,Home purchase,REJECTED,1514237065,,
83643134,17105739,,Βάιος Ρουπακάς,M,1980-10-08,971-61-4814,Πολύγυρος,160 30,270000,14.0,Refinance existing loans,REJECTED,1525632485,,
83643134,1484276,32346539,Βάιος Ρουπακάς,M,1980-10-08,971-61-4814,Πολύγυρος,160 30,230000,14.0,Home purchase,ACCEPTED,1515489345,Facebook,display3
83643134,1484276,32346539,Βάιος Ρουπακάς,M,1980-10-08,971-61-4814,Πολύγυρος,160 30,230000,14.0,Home purchase,ACCEPTED,1515489345,Facebook,display2
83669149,50234120,,Βρασίδας-Περικλής Χαχούδης,M,1979-04-23,187-22-7823,Πολύγυρος,15333,200000,6.7,Refinance existing loans,ACCEPTED,1507728844,,
83671257,95124621,,Δημοσθένης Ακριτίδης,M,1976-01-10,558-67-6543,Κιλκίς,33925,300000,8.7,buying a pet,ACCEPTED,1525633945,,
83676681,82819772,,Μακάριος-Άρης Δρακάκης,F,1996-01-29,872-23-7449,Λευκάδα,818 92,150000,14.0,Refinance existing loans,ACCEPTED,1560493241,,
83676681,51940234,65520995,Μακάριος-Άρης Δρακάκης,F,1996-01-29,872-23-7449,Λευκάδα,818 92,280000,7.0,Home purchase,ACCEPTED,1554998281,Twitter,display1
83676681,51940234,65520995,Μακάριος-Άρης Δρακάκης,F,1996-01-29,872-23-7449,Λευκάδα,818 92,280000,7.0,Home purchase,ACCEPTED,1554998281,Facebook,display1
83676681,51940234,65520995,Μακάριος-Άρης Δρακάκης,F,1996-01-29,872-23-7449,Λευκάδα,818 92,280000,7.0,Home purchase,ACCEPTED,1554998281,Twitter,display2
83719212,43459305,,Τιμολέων Κουρσουμίδης,M,1970-09-09,002-89-9963,Θεσσαλονίκη,34502,260000,14.0,Refinance existing loans,REJECTED,1529615201,,
83719424,99751683,,Πάρις Παπαδημητριάδης,M,1978-10-08,151-30-5823,Βέροια,ΤΚ 731 24,80000,14.0,Refinance existing loans,ACCEPTED,1521306947,,
83730887,41397258,,Αρτεμισία Σιμιτζή,M,1977-04-27,518-63-7943,Αλεξανδρούπολη,ΤΚ 26341,150000,7.0,Refinance existing loans,ACCEPTED,1510187218,,
83734260,56938313,,Τσαμπίκα Καπανταϊδάκη,F,1986-04-13,229-80-0609,Βόλος,52359,20000,7.0,Home purchase,REJECTED,1514637310,,
83738927,66148149,,Καλλιρόη-Σταματίνα Φωτακοπούλου,M,1990-03-12,663-51-8137,Βόλος,ΤΚ 41193,90000,8.7,Buying a pet,REJECTED,1526144062,,
83744294,62559856,,Αγάπη Καραγιοβάννη,F,1991-04-12,234-04-8489,Σέρρες,13795,220000,7.0,Home purchase,ACCEPTED,1515540981,,
83754484,8207937,88471816,Νικόδημος-Θέμης Ραδοβάλης,M,1971-02-20,214-97-0797,Θεσσαλονίκη,ΤΚ 62263,180000,6.7,home purchase,REJECTED,1530026781,Facebook,display3
83754484,8207937,88471816,Νικόδημος-Θέμης Ραδοβάλης,M,1971-02-20,214-97-0797,Θεσσαλονίκη,ΤΚ 62263,180000,6.7,home purchase,REJECTED,1530026781,Twitter,display3
83754484,8207937,88471816,Νικόδημος-Θέμης Ραδοβάλης,M,1971-02-20,214-97-0797,Θεσσαλονίκη,ΤΚ 62263,180000,6.7,home purchase,REJECTED,1530026781,Google,display3
83754484,8207937,88471816,Νικόδημος-Θέμης Ραδοβάλης,M,1971-02-20,214-97-0797,Θεσσαλονίκη,ΤΚ 62263,180000,6.7,home purchase,REJECTED,1530026781,Twitter,display2
83754484,8207937,88471816,Νικόδημος-Θέμης Ραδοβάλης,M,1971-02-20,214-97-0797,Θεσσαλονίκη,ΤΚ 62263,180000,6.7,home purchase,REJECTED,1530026781,Facebook,display2
83755525,64291164,,Αδαμάντιος Βλησαρούλης,F,1981-06-18,184-71-1853,Χίος,ΤΚ 11992,150000,6.7,Refinance existing loans,REJECTED,1561452471,,
83791827,22774793,75392425,Ράλλης-Τζανέτος Πικούνης,F,1979-07-23,423-02-2978,Πύργος,ΤΚ 77125,40000,7.0,buying a pet,ACCEPTED,1509201072,,
83827379,16596598,29633250,Θωμάς Κωστίδης,F,1976-02-08,370-32-9034,Βόλος,81676,300000,7.0,Home purchase,ACCEPTED,1554775609,Facebook,display3
83827379,16596598,29633250,Θωμάς Κωστίδης,F,1976-02-08,370-32-9034,Βόλος,81676,300000,7.0,Home purchase,ACCEPTED,1554775609,Google,display2
83827379,16596598,29633250,Θωμάς Κωστίδης,F,1976-02-08,370-32-9034,Βόλος,81676,300000,7.0,Home purchase,ACCEPTED,1554775609,Twitter,display1
83855700,5591033,,Δημοσθένης-Πολύδωρος Πίππας,F,1981-07-15,115-77-5019,Αργοστόλι,ΤΚ 168 45,20000,7.0,buying a pet,ACCEPTED,1552177605,,
83874845,55432266,36161119,Ζηνόβιος Κουλουριώτης,F,1990-05-13,556-84-2478,Θεσσαλονίκη,ΤΚ 31301,50000,7.0,Refinance existing loans,REJECTED,1517855765,Facebook,display2
83874845,12826813,,Ζηνόβιος Κουλουριώτης,F,1990-05-13,556-84-2478,Θεσσαλονίκη,ΤΚ 31301,180000,7.0,Buying a pet,REJECTED,1517744316,,
83897943,15951153,,Ρήγας Λιθοξοΐδης,M,1974-08-07,281-05-9962,Ρόδος,385 96,190000,14.0,Refinance existing loans,ACCEPTED,1530239723,,
83897943,41447744,,Ρήγας Λιθοξοΐδης,M,1974-08-07,281-05-9962,Ρόδος,385 96,230000,7.0,Refinance existing loans,REJECTED,1547108134,,
83926304,61013179,,Βαλεντίνος Περάκης,F,1981-04-12,833-64-4965,Ιωάννινα,737 17,290000,6.7,Refinance existing loans,ACCEPTED,1512327382,,
83936239,52245303,,Αριστείδης Σταμέλος,F,1979-09-17,222-55-6041,Βέροια,80466,30000,14.0,Buying a pet,ACCEPTED,1556948515,,
83936239,52303307,,Αριστείδης Σταμέλος,F,1979-09-17,222-55-6041,Βέροια,80466,210000,7.0,home purchase,REJECTED,1528712508,,
83991227,34722710,,Θεοφάνης-Ευμένιος Καραγιάννης,M,1973-11-10,519-44-6267,Τρίπολη,83283,50000,6.7,Home purchase,REJECTED,1529942065,,
84026320,30000715,,Σταμάτιος Ζουκής,F,1990-07-09,867-81-5387,Λιβαδιά,54248,40000,7.0,Refinance existing loans,ACCEPTED,1558698132,,
84031939,33650423,,Ευθύμιος Γκατζογιάννης,M,1985-10-29,876-10-3199,Φλώρινα,63836,30000,7.0,Home purchase,ACCEPTED,1519089263,,
84049845,99723305,,Ζαφείριος Σεφέκος,F,1971-07-28,450-85-1632,Άρτα,609 85,80000,8.7,Home purchase,REJECTED,1557132492,,
84068943,42604832,10816711,Ουρανία Μπενέτου,M,1977-11-29,657-60-0425,Πρέβεζα,98760,210000,6.7,Buying a pet,ACCEPTED,1558973110,Google,display1
84068943,42604832,10816711,Ουρανία Μπενέτου,M,1977-11-29,657-60-0425,Πρέβεζα,98760,210000,6.7,Buying a pet,ACCEPTED,1558973110,Twitter,display2
84068943,42604832,10816711,Ουρανία Μπενέτου,M,1977-11-29,657-60-0425,Πρέβεζα,98760,210000,6.7,Buying a pet,ACCEPTED,1558973110,Facebook,display2
84068943,42604832,10816711,Ουρανία Μπενέτου,M,1977-11-29,657-60-0425,Πρέβεζα,98760,210000,6.7,Buying a pet,ACCEPTED,1558973110,Twitter,display2
84110847,51495819,,Δόμνα Ξυγκάκου,F,1984-11-23,738-89-6209,Αγ. Νικόλαος,18241,80000,8.7,Buying a pet,REJECTED,1509700568,,
84111437,14429261,,Ζησούλα Σπανοχριστοδούλου,F,1983-01-29,299-34-0122,Ρόδος,ΤΚ 26087,80000,7.0,Buying a pet,ACCEPTED,1555307640,,
84111437,83475745,,Ζησούλα Σπανοχριστοδούλου,F,1983-01-29,299-34-0122,Ρόδος,ΤΚ 26087,40000,7.0,Refinance existing loans,ACCEPTED,1529423978,,
84129497,78329505,33306453,Θεοχαρούλα-Μαρία Ιωσηφίδου,M,1989-06-08,529-70-1617,Ρόδος,75328,150000,8.7,home purchase,REJECTED,1508340563,Facebook,display1
84133804,35308298,95004573,Όθων Μανίκας,M,1971-02-22,597-72-6454,Λαμία,ΤΚ 99242,60000,8.7,Refinance existing loans,REJECTED,1558812652,Twitter,display3
84169853,58261742,,Έξαρχος Αρχαυλής,F,1970-07-30,296-05-9724,Ζάκυνθος,ΤΚ 04441,40000,14.0,Refinance existing loans,REJECTED,1516375308,,
84169853,91176435,50555284,Έξαρχος Αρχαυλής,F,1970-07-30,296-05-9724,Ζάκυνθος,ΤΚ 04441,240000,14.0,Refinance existing loans,ACCEPTED,1514498721,Facebook,display2
84169853,91176435,50555284,Έξαρχος Αρχαυλής,F,1970-07-30,296-05-9724,Ζάκυνθος,ΤΚ 04441,240000,14.0,Refinance existing loans,ACCEPTED,1514498721,Facebook,display3
84169853,91176435,50555284,Έξαρχος Αρχαυλής,F,1970-07-30,296-05-9724,Ζάκυνθος,ΤΚ 04441,240000,14.0,Refinance existing loans,ACCEPTED,1514498721,Facebook,display3
84169853,91176435,50555284,Έξαρχος Αρχαυλής,F,1970-07-30,296-05-9724,Ζάκυνθος,ΤΚ 04441,240000,14.0,Refinance existing loans,ACCEPTED,1514498721,Google,display2
84169853,91176435,50555284,Έξαρχος Αρχαυλής,F,1970-07-30,296-05-9724,Ζάκυνθος,ΤΚ 04441,240000,14.0,Refinance existing loans,ACCEPTED,1514498721,Google,display2
84203959,13836396,,Μενέλαος Βιδαλάκης,M,1983-02-14,982-85-2769,Λαμία,93160,300000,14.0,Refinance existing loans,REJECTED,1561537943,,
84221040,63929920,64938643,Ευθύμιος Καλαπόδης,M,1996-09-26,052-40-1024,Πύργος,285 22,240000,7.0,Refinance existing loans,REJECTED,1523824987,Twitter,display1
84221040,52248021,13172398,Ευθύμιος Καλαπόδης,M,1996-09-26,052-40-1024,Πύργος,285 22,260000,8.7,home purchase,ACCEPTED,1529035469,Twitter,display3
84221040,52248021,13172398,Ευθύμιος Καλαπόδης,M,1996-09-26,052-40-1024,Πύργος,285 22,260000,8.7,home purchase,ACCEPTED,1529035469,Twitter,display3
84221040,63929920,64938643,Ευθύμιος Καλαπόδης,M,1996-09-26,052-40-1024,Πύργος,285 22,240000,7.0,Refinance existing loans,REJECTED,1523824987,Google,display2
84221040,63929920,64938643,Ευθύμιος Καλαπόδης,M,1996-09-26,052-40-1024,Πύργος,285 22,240000,7.0,Refinance existing loans,REJECTED,1523824987,Twitter,display3
84221040,52248021,13172398,Ευθύμιος Καλαπόδης,M,1996-09-26,052-40-1024,Πύργος,285 22,260000,8.7,home purchase,ACCEPTED,1529035469,Google,display1
84221040,63929920,64938643,Ευθύμιος Καλαπόδης,M,1996-09-26,052-40-1024,Πύργος,285 22,240000,7.0,Refinance existing loans,REJECTED,1523824987,Google,display2
84221040,52248021,13172398,Ευθύμιος Καλαπόδης,M,1996-09-26,052-40-1024,Πύργος,285 22,260000,8.7,home purchase,ACCEPTED,1529035469,Twitter,display2
84227340,61662257,,Θεολογία Οικονόμου,M,1984-06-12,657-55-1053,Χανιά,57624,250000,6.7,Refinance existing loans,ACCEPTED,1506882740,,
84260501,72346577,26814135,Μιχαέλα Γκόνη,F,1979-02-01,217-31-6556,Τρίκαλα,837 92,190000,14.0,Refinance existing loans,REJECTED,1513377934,,
84263342,78165160,1757321,Ευφροσύνη Νατσουλή,F,1996-02-02,105-51-7639,Καστοριά,77602,200000,6.7,home purchase,ACCEPTED,1527916006,Google,display3
84269570,66300337,,Χρύσανθος Ματσούκας,F,1977-03-21,095-75-1439,Έδεσσα,33519,230000,14.0,Home purchase,ACCEPTED,1511711622,,
84269570,80763610,,Χρύσανθος Ματσούκας,F,1977-03-21,095-75-1439,Έδεσσα,33519,230000,14.0,Buying a pet,ACCEPTED,1523968631,,
84271837,14580805,,Σοφοκλής-Φανούριος Παπαθανασίου,M,1986-03-04,010-92-6803,Μυτιλήνη,82438,220000,6.7,Refinance existing loans,REJECTED,1526496126,,
84274003,70896387,,Ζαμπία Δαγλή,F,1989-05-17,290-73-9862,Πρέβεζα,21599,30000,8.7,Refinance existing loans,ACCEPTED,1522037483,,
84294108,75472604,,Ισίδωρος-Δωρόθεος Τσεμπερλίδης,F,1976-11-28,318-00-5094,Ιωάννινα,ΤΚ 132 95,70000,14.0,home purchase,REJECTED,1549143600,,
84294665,81188788,57010629,Ανέστης Χουλιάρας,F,1975-11-30,440-43-6047,Λιβαδιά,09617,150000,8.7,Buying a pet,REJECTED,1546337716,Facebook,display2
84294665,81188788,57010629,Ανέστης Χουλιάρας,F,1975-11-30,440-43-6047,Λιβαδιά,09617,150000,8.7,Buying a pet,REJECTED,1546337716,Twitter,display3
84294665,81188788,57010629,Ανέστης Χουλιάρας,F,1975-11-30,440-43-6047,Λιβαδιά,09617,150000,8.7,Buying a pet,REJECTED,1546337716,Twitter,display2
84294665,81188788,57010629,Ανέστης Χουλιάρας,F,1975-11-30,440-43-6047,Λιβαδιά,09617,150000,8.7,Buying a pet,REJECTED,1546337716,Twitter,display2
84294665,81188788,57010629,Ανέστης Χουλιάρας,F,1975-11-30,440-43-6047,Λιβαδιά,09617,150000,8.7,Buying a pet,REJECTED,1546337716,Facebook,display3
84312262,46814740,,Ζαχαρίας Τσούπρας,M,1979-03-09,540-94-0894,Αθήνα,ΤΚ 79573,50000,6.7,buying a pet,ACCEPTED,1529036788,,
84313890,38689114,57393074,Ματθαίος Παπαροϊδάμης,M,1974-02-19,149-27-0222,Ρόδος,ΤΚ 42062,220000,8.7,Refinance existing loans,ACCEPTED,1553770588,,
84313890,86784602,7241414,Ματθαίος Παπαροϊδάμης,M,1974-02-19,149-27-0222,Ρόδος,ΤΚ 42062,90000,14.0,Buying a pet,ACCEPTED,1512903768,Google,display2
84316582,93761067,,Αδάμ Κουτσικόπουλος,M,1977-10-07,587-69-2533,Φλώρινα,87980,50000,8.7,Refinance existing loans,REJECTED,1509947538,,
84330309,67344169,,Νικόδημος Κουλίδης,M,1973-06-13,829-79-3253,Φλώρινα,ΤΚ 58861,190000,14.0,Buying a pet,ACCEPTED,1525395103,,
84344022,94842205,66116534,Βαλέριος-Αντώνιος Κώττας,F,1977-03-13,350-57-2704,Κομοτηνή,ΤΚ 41765,240000,7.0,Refinance existing loans,REJECTED,1560942788,Twitter,display1
84344573,211822,67599718,Κρινιώ Φωτακοπούλου,F,1984-11-23,822-93-7663,Άρτα,ΤΚ 17436,210000,8.7,Buying a pet,REJECTED,1560801984,Facebook,display1
84344573,211822,67599718,Κρινιώ Φωτακοπούλου,F,1984-11-23,822-93-7663,Άρτα,ΤΚ 17436,210000,8.7,Buying a pet,REJECTED,1560801984,Facebook,display3
84386215,61189381,67071386,Άρης Μουτουσίδης,M,1975-11-01,460-35-3184,Βέροια,257 06,240000,7.0,Buying a pet,REJECTED,1525932124,Google,display1
84386215,61189381,67071386,Άρης Μουτουσίδης,M,1975-11-01,460-35-3184,Βέροια,257 06,240000,7.0,Buying a pet,REJECTED,1525932124,Twitter,display3
84386215,61189381,67071386,Άρης Μουτουσίδης,M,1975-11-01,460-35-3184,Βέροια,257 06,240000,7.0,Buying a pet,REJECTED,1525932124,Google,display3
84386215,6616651,,Άρης Μουτουσίδης,M,1975-11-01,460-35-3184,Βέροια,257 06,180000,14.0,Refinance existing loans,REJECTED,1516876728,,
84387384,89067901,,Στυλιανή Κωνσταντοπούλου,F,1994-06-01,399-11-0457,Σπάρτη,ΤΚ 64441,230000,6.7,Buying a pet,REJECTED,1561620548,,
84387384,69216666,,Στυλιανή Κωνσταντοπούλου,F,1994-06-01,399-11-0457,Σπάρτη,ΤΚ 64441,20000,7.0,buying a pet,REJECTED,1510536874,,
84389616,2772858,,Τσαμπίκα Μάντου,M,1987-04-17,236-27-4627,Κοζάνη,ΤΚ 02372,190000,8.7,Buying a pet,REJECTED,1546605570,,
84389616,90883963,8777663,Τσαμπίκα Μάντου,M,1987-04-17,236-27-4627,Κοζάνη,ΤΚ 02372,240000,6.7,Refinance existing loans,REJECTED,1524343255,Twitter,display2
84389616,90883963,8777663,Τσαμπίκα Μάντου,M,1987-04-17,236-27-4627,Κοζάνη,ΤΚ 02372,240000,6.7,Refinance existing loans,REJECTED,1524343255,Google,display2
84391059,76116150,8687708,Θεόκλεια-Ευγενία Χανταμπή,F,1989-01-22,053-60-6084,Καλαμάτα,54384,200000,7.0,Buying a pet,REJECTED,1522249559,Facebook,display3
84391059,76116150,8687708,Θεόκλεια-Ευγενία Χανταμπή,F,1989-01-22,053-60-6084,Καλαμάτα,54384,200000,7.0,Buying a pet,REJECTED,1522249559,Facebook,display1
84391059,76116150,8687708,Θεόκλεια-Ευγενία Χανταμπή,F,1989-01-22,053-60-6084,Καλαμάτα,54384,200000,7.0,Buying a pet,REJECTED,1522249559,Twitter,display1
84391059,76116150,8687708,Θεόκλεια-Ευγενία Χανταμπή,F,1989-01-22,053-60-6084,Καλαμάτα,54384,200000,7.0,Buying a pet,REJECTED,1522249559,Google,display2
84391059,76116150,8687708,Θεόκλεια-Ευγενία Χανταμπή,F,1989-01-22,053-60-6084,Καλαμάτα,54384,200000,7.0,Buying a pet,REJECTED,1522249559,Facebook,display1
84394417,30041493,35355690,Φλώρα Δούβαλη,F,1981-08-05,837-98-7202,Θεσσαλονίκη,33704,50000,14.0,Home purchase,ACCEPTED,1546609606,Facebook,display2
84394417,30041493,35355690,Φλώρα Δούβαλη,F,1981-08-05,837-98-7202,Θεσσαλονίκη,33704,50000,14.0,Home purchase,ACCEPTED,1546609606,Twitter,display3
84394417,30041493,35355690,Φλώρα Δούβαλη,F,1981-08-05,837-98-7202,Θεσσαλονίκη,33704,50000,14.0,Home purchase,ACCEPTED,1546609606,Google,display1
84394417,30041493,35355690,Φλώρα Δούβαλη,F,1981-08-05,837-98-7202,Θεσσαλονίκη,33704,50000,14.0,Home purchase,ACCEPTED,1546609606,Twitter,display3
84394417,30949839,28589762,Φλώρα Δούβαλη,F,1981-08-05,837-98-7202,Θεσσαλονίκη,33704,100000,7.0,home purchase,ACCEPTED,1560904862,,
84394417,30041493,35355690,Φλώρα Δούβαλη,F,1981-08-05,837-98-7202,Θεσσαλονίκη,33704,50000,14.0,Home purchase,ACCEPTED,1546609606,Facebook,display1
84410855,3729597,,Αηδόνα-Κοραλία Ευαγγελάκη,M,1976-06-19,123-04-2394,Κιλκίς,68945,190000,8.7,home purchase,ACCEPTED,1550345316,,
84433508,45380956,30980613,Θεοφύλακτη Δανδανίδου,M,1975-11-02,195-79-2662,Αθήνα,04561,50000,14.0,Buying a pet,ACCEPTED,1546960952,,
84435197,50234894,,Κλεάνθης-Ευστάθιος Γκιτσάκης,M,1992-02-25,846-28-7668,Ξάνθη,23499,250000,6.7,Refinance existing loans,ACCEPTED,1547608521,,
84459360,41297482,,Νικήτας Χριστάρας,M,1973-05-17,596-06-7101,Καρδίτσα,17466,250000,7.0,home purchase,REJECTED,1506860003,,
84459360,80252309,71260904,Νικήτας Χριστάρας,M,1973-05-17,596-06-7101,Καρδίτσα,17466,100000,7.0,Buying a pet,ACCEPTED,1548609795,Google,display1
84459360,80252309,71260904,Νικήτας Χριστάρας,M,1973-05-17,596-06-7101,Καρδίτσα,17466,100000,7.0,Buying a pet,ACCEPTED,1548609795,Twitter,display1
84469076,66277745,84078205,Λουλουδένια Γκούβα,M,1993-05-25,685-26-7167,Λιβαδιά,242 78,20000,8.7,Refinance existing loans,ACCEPTED,1520298743,Google,display2
84469076,66277745,84078205,Λουλουδένια Γκούβα,M,1993-05-25,685-26-7167,Λιβαδιά,242 78,20000,8.7,Refinance existing loans,ACCEPTED,1520298743,Twitter,display2
84469076,66277745,84078205,Λουλουδένια Γκούβα,M,1993-05-25,685-26-7167,Λιβαδιά,242 78,20000,8.7,Refinance existing loans,ACCEPTED,1520298743,Facebook,display1
84469076,66277745,84078205,Λουλουδένια Γκούβα,M,1993-05-25,685-26-7167,Λιβαδιά,242 78,20000,8.7,Refinance existing loans,ACCEPTED,1520298743,Google,display1
84469076,66277745,84078205,Λουλουδένια Γκούβα,M,1993-05-25,685-26-7167,Λιβαδιά,242 78,20000,8.7,Refinance existing loans,ACCEPTED,1520298743,Google,display1
84473712,69006062,,Ανδρέας Τσαγλιώτης,M,1976-06-13,643-36-4636,Αθήνα,ΤΚ 32091,200000,8.7,home purchase,ACCEPTED,1524753923,,
84488299,20510264,33000867,Σώζων Κωσταλής,M,1982-09-26,957-78-1464,Φλώρινα,ΤΚ 283 93,190000,14.0,home purchase,ACCEPTED,1527209373,Facebook,display1
84488299,20510264,33000867,Σώζων Κωσταλής,M,1982-09-26,957-78-1464,Φλώρινα,ΤΚ 283 93,190000,14.0,home purchase,ACCEPTED,1527209373,Google,display2
84488500,55071443,,Αθηνά Κετεσίδου,F,1970-08-25,766-17-8043,Καλαμάτα,ΤΚ 16700,260000,8.7,Home purchase,ACCEPTED,1524309216,,
84510827,52785091,,Αριστέα-Νεκταρία Παπατζήκα,F,1983-09-19,100-44-3743,Ηγουμενίτσα,78434,170000,14.0,Refinance existing loans,REJECTED,1523649745,,
84510827,95168029,,Αριστέα-Νεκταρία Παπατζήκα,F,1983-09-19,100-44-3743,Ηγουμενίτσα,78434,200000,6.7,Refinance existing loans,REJECTED,1553138637,,
84533863,4851795,,Θεοχάρης-Πολύδωρος Γιαννακόπουλος,F,1987-01-01,525-88-4635,Ερμούπολη,60298,220000,7.0,Buying a pet,ACCEPTED,1510518330,,
84557631,43275903,,Βλάσιος-Μαυρούδης Τάχας,F,1990-02-22,350-88-2038,Μυτιλήνη,ΤΚ 971 71,100000,7.0,Refinance existing loans,ACCEPTED,1547296652,,
84560258,53527401,,Αυγουστίνα Κίτσου,F,1975-06-13,805-19-8682,Θεσσαλονίκη,05988,80000,14.0,Refinance existing loans,ACCEPTED,1508906424,,
84584975,6395584,,Αιμίλιος Τζέκος,M,1989-06-28,566-09-8238,Κοζάνη,ΤΚ 051 89,260000,8.7,Refinance existing loans,REJECTED,1519498570,,
84585660,63829192,,Φρύνη Κουρλού,M,1977-05-14,244-61-9494,Ζάκυνθος,65113,300000,8.7,Refinance existing loans,ACCEPTED,1509053903,,
84587440,82048826,,Τιμόθεος-Βασίλειος Γιαννακουδάκης,M,1996-08-16,776-88-0136,Τρίκαλα,ΤΚ 92943,220000,6.7,Refinance existing loans,ACCEPTED,1519474751,,
84594729,79526371,8272632,Ιοκάστη Λιναρδάκη,F,1990-07-28,334-02-8874,Καρπενήσι,96502,280000,8.7,Refinance existing loans,REJECTED,1509612685,Google,display2
84594729,79526371,8272632,Ιοκάστη Λιναρδάκη,F,1990-07-28,334-02-8874,Καρπενήσι,96502,280000,8.7,Refinance existing loans,REJECTED,1509612685,Google,display1
84594729,79526371,8272632,Ιοκάστη Λιναρδάκη,F,1990-07-28,334-02-8874,Καρπενήσι,96502,280000,8.7,Refinance existing loans,REJECTED,1509612685,Google,display2
84595084,52646684,3378292,Γρηγόριος Τζέκος,F,1978-06-03,145-76-9064,Θεσσαλονίκη,159 08,210000,7.0,Refinance existing loans,ACCEPTED,1518688329,Facebook,display1
84595084,52646684,3378292,Γρηγόριος Τζέκος,F,1978-06-03,145-76-9064,Θεσσαλονίκη,159 08,210000,7.0,Refinance existing loans,ACCEPTED,1518688329,Google,display2
84595084,52646684,3378292,Γρηγόριος Τζέκος,F,1978-06-03,145-76-9064,Θεσσαλονίκη,159 08,210000,7.0,Refinance existing loans,ACCEPTED,1518688329,Google,display2
84595084,52646684,3378292,Γρηγόριος Τζέκος,F,1978-06-03,145-76-9064,Θεσσαλονίκη,159 08,210000,7.0,Refinance existing loans,ACCEPTED,1518688329,Facebook,display2
84601767,70509650,,Φοίβη Αγραφιώτη,M,1983-07-01,768-25-7873,Ρόδος,ΤΚ 299 19,200000,14.0,buying a pet,ACCEPTED,1552821817,,
84612912,1102497,,Θεοχάρης Αμπλιάνιτης,F,1980-12-02,041-07-4901,Ζάκυνθος,591 59,150000,8.7,Home purchase,ACCEPTED,1558634813,,
84618293,36839980,,Βαλάντης Αμπλιάνιτης,F,1991-12-19,113-98-8002,Δράμα,49567,70000,14.0,Refinance existing loans,ACCEPTED,1551803520,,
84632619,87420580,60494492,Σωτηρία Καλογιαννάκη,M,1975-08-29,671-30-3341,Αθήνα,51188,300000,14.0,Refinance existing loans,REJECTED,1559675259,Facebook,display2
84632619,87420580,60494492,Σωτηρία Καλογιαννάκη,M,1975-08-29,671-30-3341,Αθήνα,51188,300000,14.0,Refinance existing loans,REJECTED,1559675259,Twitter,display3
84632619,78657445,,Σωτηρία Καλογιαννάκη,M,1975-08-29,671-30-3341,Αθήνα,51188,40000,7.0,Buying a pet,ACCEPTED,1556154009,,
84632619,87420580,60494492,Σωτηρία Καλογιαννάκη,M,1975-08-29,671-30-3341,Αθήνα,51188,300000,14.0,Refinance existing loans,REJECTED,1559675259,Facebook,display1
84632827,33554519,,Σωτηρία Τζάγκα,F,1975-06-23,334-31-5709,Ερμούπολη,276 91,190000,8.7,Refinance existing loans,REJECTED,1513018527,,
84632827,30041332,,Σωτηρία Τζάγκα,F,1975-06-23,334-31-5709,Ερμούπολη,276 91,200000,8.7,Buying a pet,ACCEPTED,1546848676,,
84645187,93083341,,Ματθίλδη Καραθανάση,F,1994-01-07,227-74-4903,Μεσολόγγι,549 22,280000,8.7,buying a pet,REJECTED,1526693584,,
84645348,41994409,,Κλέαρχος Γαρουφαλής,F,1976-01-28,253-26-8545,Ηράκλειο,ΤΚ 24956,270000,14.0,Home purchase,REJECTED,1557166283,,
84653785,50336690,,Ανδρομάχη Βαλκάνου,M,1977-05-06,344-91-7805,Σάμος,ΤΚ 30125,170000,6.7,Home purchase,REJECTED,1553761442,,
84653936,82412926,94205213,Θέμης-Ρωμανός Σοφιανός,M,1985-03-23,533-43-1049,Ζάκυνθος,ΤΚ 85451,200000,6.7,Refinance existing loans,REJECTED,1547622618,Facebook,display3
84653936,82412926,94205213,Θέμης-Ρωμανός Σοφιανός,M,1985-03-23,533-43-1049,Ζάκυνθος,ΤΚ 85451,200000,6.7,Refinance existing loans,REJECTED,1547622618,Facebook,display3
84653936,82412926,94205213,Θέμης-Ρωμανός Σοφιανός,M,1985-03-23,533-43-1049,Ζάκυνθος,ΤΚ 85451,200000,6.7,Refinance existing loans,REJECTED,1547622618,Facebook,display2
84653936,82412926,94205213,Θέμης-Ρωμανός Σοφιανός,M,1985-03-23,533-43-1049,Ζάκυνθος,ΤΚ 85451,200000,6.7,Refinance existing loans,REJECTED,1547622618,Twitter,display3
84653936,82412926,94205213,Θέμης-Ρωμανός Σοφιανός,M,1985-03-23,533-43-1049,Ζάκυνθος,ΤΚ 85451,200000,6.7,Refinance existing loans,REJECTED,1547622618,Google,display1
84684442,38846114,,Χαράλαμπος Θεολόγος,F,1990-03-24,565-62-0825,Άμφισσα,ΤΚ 715 50,250000,14.0,Buying a pet,REJECTED,1530267080,,
84696204,85882477,42613249,Αγαμέμνων Κωστίδης,M,1974-04-29,081-89-4865,Μεσολόγγι,ΤΚ 04327,200000,6.7,Buying a pet,ACCEPTED,1516175551,Twitter,display1
